strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue
20950,18-Apr-2024,20950.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024PE20950.00,107.0,48.0,81.35593220338983,139.0,17.73,3.0,-0.6000000000000001,-16.666666666666668,21500.0,0.0,1800.0,2.6,0.0,0.0,22513.7,20950.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024CE20950.00,6.0,0.0,0.0,0.0,0.0,1588.3,0.0,0.0,4250.0,2750.0,1500.0,1435.5,1750.0,1799.85,22513.7
20950,25-Apr-2024,20950.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE20950.00,282.0,15.0,5.617977528089888,149.0,16.23,6.3,-0.25,-3.816793893129771,53000.0,200.0,1450.0,4.8,200.0,9.35,22513.7,20950.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE20950.00,6.0,0.0,0.0,0.0,0.0,1703.2,0.0,0.0,6050.0,6050.0,1500.0,1451.85,1500.0,1806.75,22513.7
20950,02-May-2024,20950.0,02-May-2024,NIFTY,OPTIDXNIFTY02-05-2024PE20950.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,200.0,750.0,8.95,200.0,21.3,22513.7,,,,,,,,,,,,,,,,,,,
20950,09-May-2024,20950.0,09-May-2024,NIFTY,OPTIDXNIFTY09-05-2024PE20950.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0,0.0,300.0,5.5,0.0,0.0,22513.7,,,,,,,,,,,,,,,,,,,
20950,30-May-2024,20950.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024PE20950.00,25.0,0.0,0.0,0.0,0.0,29.05,0.0,0.0,21100.0,150.0,750.0,21.7,100.0,54.0,22513.7,20950.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024CE20950.00,3.0,0.0,0.0,0.0,0.0,1827.5,0.0,0.0,2900.0,1750.0,1150.0,1483.55,1750.0,2024.4,22513.7
20950,27-Jun-2024,20950.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE20950.00,79.0,71.0,887.5,223.0,16.82,100.4,18.05000000000001,21.91863995142685,1850.0,200.0,1800.0,72.5,200.0,119.0,22513.7,20950.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE20950.00,1.0,0.0,0.0,0.0,0.0,1920.0,0.0,0.0,1800.0,0.0,1800.0,1635.95,0.0,0.0,22513.7
21000,10-Apr-2024,21000.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024PE21000.00,56068.0,19588.0,53.69517543859649,214662.0,24.17,1.2,-0.30000000000000004,-20.000000000000004,944350.0,106100.0,1800.0,1.15,1000.0,1.4,22513.7,21000.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024CE21000.00,943.0,-57.0,-5.7,138.0,23.28,1543.3,-8.650000000000091,-0.557363317117181,13900.0,11150.0,100.0,1541.35,350.0,1549.5,22513.7
21000,18-Apr-2024,21000.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024PE21000.00,2471.0,1289.0,109.05245346869712,7277.0,17.24,3.0,-0.4500000000000002,-13.04347826086957,38100.0,1150.0,450.0,2.9,350.0,3.0,22513.7,21000.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024CE21000.00,18.0,12.0,200.0,15.0,0.0,1566.0,27.40000000000009,1.7808397244248078,7600.0,7600.0,4850.0,1444.15,4850.0,1680.9,22513.7
21000,25-Apr-2024,21000.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE21000.00,49018.0,6166.0,14.389060020535798,30834.0,15.67,5.95,-0.7999999999999998,-11.85185185185185,104850.0,75850.0,50.0,5.85,1800.0,5.95,22513.7,21000.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE21000.00,13036.0,-134.0,-1.017463933181473,1179.0,0.0,1610.0,-4.400000000000091,-0.272547076313187,8900.0,6750.0,50.0,1606.35,50.0,1619.95,22513.7
21000,02-May-2024,21000.0,02-May-2024,NIFTY,OPTIDXNIFTY02-05-2024PE21000.00,259.0,110.0,73.8255033557047,154.0,15.68,13.0,2.3499999999999996,22.065727699530512,14700.0,550.0,1500.0,13.0,250.0,13.25,22513.7,,,,,,,,,,,,,,,,,,,
21000,09-May-2024,21000.0,09-May-2024,NIFTY,OPTIDXNIFTY09-05-2024PE21000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,200.0,100.0,14.55,200.0,38.3,22513.7,,,,,,,,,,,,,,,,,,,
21000,30-May-2024,21000.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024PE21000.00,18809.0,705.0,3.894167034909412,8850.0,14.48,35.0,3.1999999999999993,10.062893081761004,48700.0,40000.0,500.0,35.2,100.0,36.65,22513.7,21000.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024CE21000.00,406.0,41.0,11.232876712328768,88.0,0.0,1744.4,-21.949999999999818,-1.2426755739236175,4300.0,3800.0,450.0,1741.7,250.0,1778.4,22513.7
21000,27-Jun-2024,21000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE21000.00,33031.0,895.0,2.7850385860094597,6662.0,16.75,105.3,9.950000000000003,10.435238594651288,25350.0,11400.0,50.0,103.3,200.0,105.3,22513.7,21000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE21000.00,9643.0,182.0,1.9236867138780256,303.0,0.0,1935.0,-0.34999999999990905,-0.018084584183734678,8400.0,3600.0,200.0,1923.45,100.0,1949.0,22513.7
21000,26-Sep-2024,21000.0,26-Sep-2024,NIFTY,OPTIDXNIFTY26-09-2024PE21000.00,7922.0,726.0,10.08893829905503,1675.0,15.53,157.9,9.300000000000011,6.2584118438761855,800.0,3300.0,100.0,155.2,100.0,158.3,22513.7,21000.0,26-Sep-2024,NIFTY,OPTIDXNIFTY26-09-2024CE21000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22513.7
21000,26-Dec-2024,21000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE21000.00,20738.0,208.0,1.0131514856307842,1463.0,15.86,213.3,7.5,3.6443148688046643,32300.0,20850.0,50.0,211.25,50.0,213.3,22513.7,21000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024CE21000.00,2298.0,-24.0,-1.0335917312661498,181.0,0.0,2745.6,-8.900000000000091,-0.323107642040301,2850.0,1350.0,50.0,2727.85,50.0,2783.05,22513.7
21000,27-Mar-2025,21000.0,27-Mar-2025,NIFTY,OPTIDXNIFTY27-03-2025PE21000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,50.0,750.0,165.05,50.0,599.0,22513.7,,,,,,,,,,,,,,,,,,,
21000,26-Jun-2025,21000.0,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE21000.00,9.0,0.0,0.0,0.0,0.0,365.05,0.0,0.0,800.0,50.0,750.0,318.05,50.0,392.15,22513.7,,,,,,,,,,,,,,,,,,,
21000,24-Dec-2025,21000.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE21000.00,61.0,0.0,0.0,0.0,0.0,472.6,0.0,0.0,1150.0,100.0,250.0,460.05,50.0,600.0,22513.7,21000.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025CE21000.00,2.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,50.0,0.0,50.0,3500.0,0.0,0.0,22513.7
21000,25-Jun-2026,21000.0,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE21000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,449.0,0.0,0.0,22513.7,,,,,,,,,,,,,,,,,,,
21000,31-Dec-2026,21000.0,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE21000.00,18.0,0.0,0.0,0.0,0.0,281.55,0.0,0.0,550.0,0.0,500.0,441.35,0.0,0.0,22513.7,,,,,,,,,,,,,,,,,,,
21000,24-Jun-2027,21000.0,24-Jun-2027,NIFTY,OPTIDXNIFTY24-06-2027PE21000.00,4.0,1.0,33.333333333333336,1.0,19.54,426.55,-38.5,-8.27867971185894,850.0,50.0,750.0,431.05,50.0,900.0,22513.7,,,,,,,,,,,,,,,,,,,
21000,30-Dec-2027,21000.0,30-Dec-2027,NIFTY,OPTIDXNIFTY30-12-2027PE21000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,405.8,0.0,0.0,22513.7,,,,,,,,,,,,,,,,,,,
21000,29-Jun-2028,21000.0,29-Jun-2028,NIFTY,OPTIDXNIFTY29-06-2028PE21000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,383.4,0.0,0.0,22513.7,,,,,,,,,,,,,,,,,,,
21000,28-Dec-2028,21000.0,28-Dec-2028,NIFTY,OPTIDXNIFTY28-12-2028PE21000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,500.0,360.15,0.0,0.0,22513.7,,,,,,,,,,,,,,,,,,,
21050,10-Apr-2024,21050.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024PE21050.00,5102.0,4673.0,1089.2773892773894,36480.0,24.16,1.55,0.050000000000000044,3.333333333333336,242200.0,11050.0,1000.0,1.4,1000.0,1.95,22513.7,21050.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024CE21050.00,20.0,0.0,0.0,0.0,0.0,1520.0,2.400000000000091,0.15814443858724903,8100.0,8100.0,1800.0,1453.75,3600.0,1535.35,22513.7
21050,18-Apr-2024,21050.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024PE21050.00,119.0,77.0,183.33333333333334,311.0,17.0,3.35,-0.44999999999999973,-11.842105263157888,19300.0,0.0,800.0,2.5,0.0,0.0,22513.7,21050.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024CE21050.00,6.0,2.0,50.0,4.0,0.0,1484.8,24.799999999999955,1.6986301369862984,4250.0,2750.0,1500.0,1354.85,1000.0,1663.9,22513.7
21050,25-Apr-2024,21050.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE21050.00,294.0,39.0,15.294117647058824,241.0,15.53,6.7,-0.5999999999999996,-8.219178082191776,52550.0,350.0,600.0,5.65,50.0,10.85,22513.7,21050.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE21050.00,11.0,0.0,0.0,0.0,0.0,1602.9,0.0,0.0,4600.0,6050.0,50.0,1521.9,1500.0,1632.7,22513.7
21050,02-May-2024,21050.0,02-May-2024,NIFTY,OPTIDXNIFTY02-05-2024PE21050.00,1.0,0.0,0.0,0.0,0.0,38.6,0.0,0.0,7850.0,250.0,800.0,8.1,250.0,26.8,22513.7,,,,,,,,,,,,,,,,,,,
21050,09-May-2024,21050.0,09-May-2024,NIFTY,OPTIDXNIFTY09-05-2024PE21050.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.0,0.0,800.0,6.5,0.0,0.0,22513.7,,,,,,,,,,,,,,,,,,,
21050,30-May-2024,21050.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024PE21050.00,28.0,2.0,7.6923076923076925,3.0,14.66,40.65,9.45,30.288461538461537,5700.0,1750.0,500.0,26.2,1750.0,50.65,22513.7,21050.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024CE21050.00,1.0,0.0,0.0,0.0,0.0,1652.3,0.0,0.0,2900.0,1750.0,1750.0,1348.3,1750.0,1924.35,22513.7
21050,27-Jun-2024,21050.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE21050.00,59.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22513.7,21050.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE21050.00,1.0,0.0,0.0,0.0,0.0,1839.75,0.0,0.0,1800.0,0.0,1800.0,1460.7,0.0,0.0,22513.7
21100,10-Apr-2024,21100.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024PE21100.00,10559.0,4619.0,77.76094276094275,77230.0,23.69,1.7,0.09999999999999987,6.249999999999992,368600.0,32450.0,300.0,1.5,850.0,1.7,22513.7,21100.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024CE21100.00,85.0,0.0,0.0,0.0,0.0,1315.0,0.0,0.0,9600.0,7100.0,1500.0,1400.8,1800.0,1486.3,22513.7
21100,18-Apr-2024,21100.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024PE21100.00,270.0,78.0,40.625,764.0,15.99,2.65,-1.25,-32.05128205128205,27800.0,0.0,650.0,2.65,0.0,0.0,22513.7,21100.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024CE21100.00,2.0,0.0,0.0,0.0,0.0,1427.55,0.0,0.0,4250.0,2750.0,1500.0,1295.35,1750.0,1675.15,22513.7
21100,25-Apr-2024,21100.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE21100.00,8415.0,-710.0,-7.780821917808219,8824.0,15.2,7.0,-0.09999999999999964,-1.4084507042253471,62050.0,10650.0,900.0,7.0,100.0,7.35,22513.7,21100.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE21100.00,174.0,2.0,1.1627906976744187,4.0,0.0,1494.75,-40.90000000000009,-2.663367303747605,4900.0,3750.0,200.0,1499.75,50.0,1537.65,22513.7
21100,02-May-2024,21100.0,02-May-2024,NIFTY,OPTIDXNIFTY02-05-2024PE21100.00,2.0,0.0,0.0,2.0,14.88,13.0,-6.600000000000001,-33.673469387755105,14200.0,0.0,100.0,10.0,0.0,0.0,22513.7,,,,,,,,,,,,,,,,,,,
21100,09-May-2024,21100.0,09-May-2024,NIFTY,OPTIDXNIFTY09-05-2024PE21100.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,400.0,400.0,7.2,400.0,47.9,22513.7,,,,,,,,,,,,,,,,,,,
21100,30-May-2024,21100.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024PE21100.00,2064.0,296.0,16.742081447963802,843.0,14.18,38.85,4.149999999999999,11.959654178674347,26050.0,3350.0,500.0,30.05,600.0,42.0,22513.7,21100.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024CE21100.00,7.0,0.0,0.0,0.0,0.0,1702.1,0.0,0.0,4200.0,4200.0,50.0,1602.7,50.0,1695.45,22513.7
21100,27-Jun-2024,21100.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE21100.00,612.0,223.0,57.326478149100254,550.0,16.44,112.0,13.150000000000006,13.302984319676284,250.0,50.0,50.0,108.25,50.0,112.0,22513.7,21100.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE21100.00,3.0,0.0,0.0,0.0,0.0,1872.1,0.0,0.0,1800.0,50.0,1800.0,1499.55,50.0,1995.0,22513.7
21150,10-Apr-2024,21150.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024PE21150.00,5529.0,4161.0,304.1666666666667,42296.0,22.86,1.65,-0.050000000000000044,-2.941176470588238,281650.0,9950.0,4050.0,1.5,350.0,1.9,22513.7,21150.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024CE21150.00,92.0,0.0,0.0,0.0,0.0,1408.3,0.0,0.0,9600.0,9600.0,1500.0,1351.15,1500.0,1439.5,22513.7
21150,18-Apr-2024,21150.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024PE21150.00,247.0,97.0,64.66666666666667,315.0,16.24,3.7,-0.39999999999999947,-9.756097560975597,23400.0,350.0,50.0,3.15,350.0,4.25,22513.7,21150.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024CE21150.00,2.0,1.0,100.0,4.0,0.0,1386.15,-8.049999999999955,-0.5773920527901272,4250.0,2750.0,1500.0,1368.75,1000.0,1504.5,22513.7
21150,25-Apr-2024,21150.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE21150.00,340.0,-56.0,-14.141414141414142,714.0,15.1,8.0,0.04999999999999982,0.6289308176100606,49950.0,2550.0,600.0,5.65,100.0,12.0,22513.7,21150.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE21150.00,11.0,0.0,0.0,0.0,0.0,1506.65,0.0,0.0,4600.0,6050.0,50.0,1426.35,1500.0,1528.65,22513.7
21150,02-May-2024,21150.0,02-May-2024,NIFTY,OPTIDXNIFTY02-05-2024PE21150.00,6.0,3.0,100.0,3.0,15.27,17.25,-2.8999999999999986,-14.39205955334987,8650.0,350.0,600.0,10.7,50.0,17.25,22513.7,,,,,,,,,,,,,,,,,,,
21150,09-May-2024,21150.0,09-May-2024,NIFTY,OPTIDXNIFTY09-05-2024PE21150.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850.0,300.0,800.0,8.3,300.0,53.0,22513.7,,,,,,,,,,,,,,,,,,,
21150,30-May-2024,21150.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024PE21150.00,65.0,3.0,4.838709677419355,32.0,14.16,42.65,3.3999999999999986,8.662420382165601,10150.0,50.0,500.0,30.55,50.0,70.0,22513.7,21150.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024CE21150.00,2.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,2900.0,1750.0,1750.0,1255.1,1750.0,1820.65,22513.7
21150,27-Jun-2024,21150.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE21150.00,19.0,1.0,5.555555555555555,1.0,16.51,120.7,8.450000000000003,7.527839643652563,0.0,0.0,0.0,0.0,0.0,0.0,22513.7,21150.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE21150.00,2.0,0.0,0.0,0.0,0.0,1755.6,0.0,0.0,1800.0,50.0,1800.0,1464.6,50.0,2176.2,22513.7
21200,10-Apr-2024,21200.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024PE21200.00,17817.0,7717.0,76.4059405940594,120587.0,22.03,1.6,-0.09999999999999987,-5.882352941176463,505050.0,29450.0,7350.0,1.6,16100.0,1.9,22513.7,21200.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024CE21200.00,148.0,2.0,1.36986301369863,2.0,0.0,1331.9,-31.699999999999818,-2.324728659430905,11250.0,11600.0,3150.0,1319.3,2300.0,1371.55,22513.7
21200,18-Apr-2024,21200.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024PE21200.00,1116.0,275.0,32.69916765755053,2426.0,15.67,3.6,-0.10000000000000009,-2.702702702702705,30850.0,100.0,250.0,3.6,50.0,4.0,22513.7,21200.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024CE21200.00,3.0,2.0,200.0,4.0,0.0,1326.0,15.599999999999909,1.1904761904761836,4250.0,2750.0,1500.0,1212.3,1000.0,1459.1,22513.7
21200,25-Apr-2024,21200.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE21200.00,9853.0,-809.0,-7.587694616394673,11952.0,14.86,8.7,0.09999999999999964,1.1627906976744147,59400.0,14050.0,50.0,8.5,50.0,9.0,22513.7,21200.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE21200.00,439.0,0.0,0.0,8.0,0.0,1373.5,-59.75,-4.168847025989883,5850.0,5950.0,150.0,1402.1,50.0,1435.9,22513.7
21200,02-May-2024,21200.0,02-May-2024,NIFTY,OPTIDXNIFTY02-05-2024PE21200.00,6.0,0.0,0.0,1.0,15.07,18.5,3.5,23.333333333333332,9700.0,300.0,200.0,14.05,50.0,18.7,22513.7,,,,,,,,,,,,,,,,,,,
21200,09-May-2024,21200.0,09-May-2024,NIFTY,OPTIDXNIFTY09-05-2024PE21200.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.0,1000.0,300.0,8.2,500.0,44.0,22513.7,,,,,,,,,,,,,,,,,,,
21200,30-May-2024,21200.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024PE21200.00,6425.0,350.0,5.761316872427984,1663.0,13.98,44.55,4.649999999999999,11.654135338345862,26050.0,1000.0,1250.0,41.6,50.0,55.0,22513.7,21200.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024CE21200.00,9.0,0.0,0.0,0.0,0.0,1604.0,0.0,0.0,4200.0,4150.0,50.0,1535.35,600.0,1616.45,22513.7
21200,27-Jun-2024,21200.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE21200.00,1195.0,235.0,24.479166666666668,937.0,16.26,122.15,10.850000000000009,9.748427672955982,600.0,0.0,500.0,116.6,0.0,0.0,22513.7,21200.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE21200.00,5.0,0.0,0.0,0.0,0.0,1767.5,0.0,0.0,1800.0,0.0,1800.0,1408.5,0.0,0.0,22513.7
21250,10-Apr-2024,21250.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024PE21250.00,14816.0,10345.0,231.3800044732722,55697.0,21.6,1.8,0.0,0.0,227150.0,23500.0,1100.0,1.8,4850.0,2.0,22513.7,21250.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024CE21250.00,3.0,0.0,0.0,0.0,0.0,1310.15,0.0,0.0,9600.0,9600.0,1500.0,1250.9,1500.0,1339.6,22513.7
21250,18-Apr-2024,21250.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024PE21250.00,215.0,58.0,36.94267515923567,333.0,15.43,4.05,-0.5,-10.989010989010989,34750.0,0.0,900.0,3.1,0.0,0.0,22513.7,21250.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024CE21250.00,5.0,0.0,0.0,0.0,0.0,1291.75,0.0,0.0,4250.0,2750.0,1500.0,1166.4,1000.0,1517.45,22513.7
21250,25-Apr-2024,21250.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE21250.00,470.0,-5.0,-1.0526315789473684,1525.0,14.74,9.9,0.40000000000000036,4.210526315789478,51050.0,8700.0,600.0,7.2,200.0,12.5,22513.7,21250.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE21250.00,22.0,0.0,0.0,0.0,0.0,1408.15,0.0,0.0,4600.0,4550.0,50.0,1341.8,1000.0,1414.05,22513.7
21250,02-May-2024,21250.0,02-May-2024,NIFTY,OPTIDXNIFTY02-05-2024PE21250.00,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,8250.0,0.0,200.0,10.7,0.0,0.0,22513.7,,,,,,,,,,,,,,,,,,,
21250,09-May-2024,21250.0,09-May-2024,NIFTY,OPTIDXNIFTY09-05-2024PE21250.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,400.0,600.0,8.6,400.0,63.4,22513.7,,,,,,,,,,,,,,,,,,,
21250,30-May-2024,21250.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024PE21250.00,93.0,-3.0,-3.125,49.0,14.02,49.5,5.299999999999997,11.990950226244337,18200.0,0.0,200.0,29.3,0.0,0.0,22513.7,21250.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024CE21250.00,4.0,0.0,0.0,0.0,0.0,1569.5,-0.049999999999954525,-0.003185626453439172,2800.0,1750.0,1750.0,1143.8,1750.0,1729.45,22513.7
21250,27-Jun-2024,21250.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE21250.00,33.0,0.0,0.0,0.0,0.0,116.4,0.0,0.0,300.0,0.0,300.0,50.1,0.0,0.0,22513.7,21250.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE21250.00,1.0,0.0,0.0,0.0,0.0,1670.0,0.0,0.0,1800.0,0.0,1800.0,1284.7,0.0,0.0,22513.7
21300,10-Apr-2024,21300.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024PE21300.00,24231.0,6557.0,37.099694466447886,131002.0,20.84,1.9,0.09999999999999987,5.555555555555548,455600.0,23450.0,200.0,1.7,350.0,1.9,22513.7,21300.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024CE21300.00,147.0,-16.0,-9.815950920245399,23.0,0.0,1203.3,-51.799999999999955,-4.127161182375903,12100.0,13300.0,4000.0,1219.55,4000.0,1273.7,22513.7
21300,18-Apr-2024,21300.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024PE21300.00,1071.0,476.0,80.0,2193.0,15.21,4.6,-0.15000000000000036,-3.157894736842113,39700.0,500.0,150.0,4.0,150.0,4.6,22513.7,21300.0,18-Apr-2024,NIFTY,OPTIDXNIFTY18-04-2024CE21300.00,5.0,0.0,0.0,0.0,0.0,1241.95,0.0,0.0,4250.0,2750.0,1500.0,1119.75,1000.0,1461.8,22513.7
21300,25-Apr-2024,21300.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE21300.00,13848.0,-237.0,-1.6826411075612353,10571.0,14.52,10.8,0.40000000000000036,3.8461538461538494,59200.0,12300.0,50.0,10.4,150.0,12.45,22513.7,21300.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE21300.00,574.0,1.0,0.17452006980802792,4.0,0.0,1281.6,-49.700000000000045,-3.733193119507252,4850.0,4950.0,150.0,1305.45,50.0,1328.55,22513.7
21300,02-May-2024,21300.0,02-May-2024,NIFTY,OPTIDXNIFTY02-05-2024PE21300.00,63.0,20.0,46.51162790697674,33.0,14.12,17.9,-0.10000000000000142,-0.5555555555555635,19850.0,1300.0,1800.0,16.75,250.0,20.0,22513.7,,,,,,,,,,,,,,,,,,,
21300,09-May-2024,21300.0,09-May-2024,NIFTY,OPTIDXNIFTY09-05-2024PE21300.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,0.0,600.0,9.7,0.0,0.0,22513.7,,,,,,,,,,,,,,,,,,,
21300,30-May-2024,21300.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024PE21300.00,3798.0,415.0,12.267218445167012,1499.0,13.7,49.9,4.100000000000001,8.951965065502188,20200.0,1050.0,50.0,48.4,200.0,52.0,22513.7,21300.0,30-May-2024,NIFTY,OPTIDXNIFTY30-05-2024CE21300.00,3.0,0.0,0.0,0.0,0.0,1501.95,0.0,0.0,4200.0,3600.0,50.0,1443.9,50.0,1494.9,22513.7
21300,27-Jun-2024,21300.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE21300.00,1026.0,82.0,8.686440677966102,404.0,16.15,135.0,12.5,10.204081632653061,100.0,100.0,50.0,125.0,50.0,138.0,22513.7,21300.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE21300.00,6.0,0.0,0.0,0.0,0.0,1691.7,0.0,0.0,1800.0,1800.0,1800.0,1360.4,1800.0,1995.25,22513.7
