strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.underlying,PE.identifier,PE.openInterest,PE.changeinOpenInterest,PE.pchangeinOpenInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.change,PE.pChange,PE.totalBuyQuantity,PE.totalSellQuantity,PE.bidQty,PE.bidprice,PE.askQty,PE.askPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.underlying,CE.identifier,CE.openInterest,CE.changeinOpenInterest,CE.pchangeinOpenInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,CE.change,CE.pChange,CE.totalBuyQuantity,CE.totalSellQuantity,CE.bidQty,CE.bidprice,CE.askQty,CE.askPrice,CE.underlyingValue
12000,25-Jun-2026,12000.0,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE12000.00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,3.1,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
12000,31-Dec-2026,12000.0,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE12000.00,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,3.25,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
13000,24-Dec-2025,13000.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE13000.00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,3.15,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
13000,25-Jun-2026,13000.0,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE13000.00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,4.85,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
13000,31-Dec-2026,13000.0,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE13000.00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,9.15,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
14000,27-Jun-2024,14000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE14000.00,244.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13650.0,1050.0,900.0,1.8,150.0,2.5,22605.8,,,,,,,,,,,,,,,,,,,
14000,26-Dec-2024,14000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE14000.00,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350.0,0.0,2550.0,3.05,0.0,0.0,22605.8,14000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024CE14000.00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22605.8
14000,26-Jun-2025,14000.0,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE14000.00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,3.15,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
14000,25-Jun-2026,14000.0,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE14000.00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,500.0,14.9,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
14000,31-Dec-2026,14000.0,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE14000.00,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,22.6,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
15000,27-Jun-2024,15000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE15000.00,4900.5,0.0,0.0,21.0,34.46,3.4,-0.30000000000000027,-8.108108108108116,26750.0,12200.0,600.0,3.45,100.0,3.85,22605.8,15000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE15000.00,8161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,250.0,7659.9,0.0,0.0,22605.8
15000,26-Dec-2024,15000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE15000.00,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,0.0,6800.0,3.05,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
15000,26-Jun-2025,15000.0,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE15000.00,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,7.75,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
15000,24-Dec-2025,15000.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE15000.00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,800.0,21.9,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
15000,25-Jun-2026,15000.0,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE15000.00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,600.0,24.6,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
15000,31-Dec-2026,15000.0,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE15000.00,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,600.0,26.95,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
15000,30-Dec-2027,15000.0,30-Dec-2027,NIFTY,OPTIDXNIFTY30-12-2027PE15000.00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,600.0,30.85,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16000,27-Jun-2024,16000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE16000.00,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28550.0,0.0,23150.0,3.05,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16000,26-Sep-2024,16000.0,26-Sep-2024,NIFTY,OPTIDXNIFTY26-09-2024PE16000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,0.0,2300.0,3.05,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16000,26-Dec-2024,16000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE16000.00,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311900.0,0.0,5900.0,4.5,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16000,26-Jun-2025,16000.0,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE16000.00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,500.0,23.0,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16000,24-Dec-2025,16000.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE16000.00,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,800.0,27.25,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16000,25-Jun-2026,16000.0,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE16000.00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,700.0,31.9,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16000,31-Dec-2026,16000.0,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE16000.00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,600.0,36.15,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16000,24-Jun-2027,16000.0,24-Jun-2027,NIFTY,OPTIDXNIFTY24-06-2027PE16000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,39.45,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16000,30-Dec-2027,16000.0,30-Dec-2027,NIFTY,OPTIDXNIFTY30-12-2027PE16000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,600.0,42.1,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16000,29-Jun-2028,16000.0,29-Jun-2028,NIFTY,OPTIDXNIFTY29-06-2028PE16000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,600.0,43.85,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16000,28-Dec-2028,16000.0,28-Dec-2028,NIFTY,OPTIDXNIFTY28-12-2028PE16000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,44.95,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
16500,24-Dec-2025,16500.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE16500.00,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,700.0,32.0,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,27-Jun-2024,17000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE17000.00,3676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38800.0,0.0,31200.0,3.05,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,26-Sep-2024,17000.0,26-Sep-2024,NIFTY,OPTIDXNIFTY26-09-2024PE17000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,3200.0,4.3,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,26-Dec-2024,17000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE17000.00,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,2050.0,20.6,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,27-Mar-2025,17000.0,27-Mar-2025,NIFTY,OPTIDXNIFTY27-03-2025PE17000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,750.0,25.65,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,26-Jun-2025,17000.0,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE17000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,700.0,29.95,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,24-Dec-2025,17000.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE17000.00,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,700.0,39.15,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,25-Jun-2026,17000.0,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE17000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,600.0,47.35,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,31-Dec-2026,17000.0,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE17000.00,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,600.0,53.95,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,24-Jun-2027,17000.0,24-Jun-2027,NIFTY,OPTIDXNIFTY24-06-2027PE17000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,58.3,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,30-Dec-2027,17000.0,30-Dec-2027,NIFTY,OPTIDXNIFTY30-12-2027PE17000.00,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,600.0,61.45,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,29-Jun-2028,17000.0,29-Jun-2028,NIFTY,OPTIDXNIFTY29-06-2028PE17000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,600.0,63.1,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
17000,28-Dec-2028,17000.0,28-Dec-2028,NIFTY,OPTIDXNIFTY28-12-2028PE17000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,63.8,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
18000,27-Jun-2024,18000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE18000.00,14518.0,1.0,0.0068884755803540676,40.0,24.73,13.05,-0.9499999999999993,-6.785714285714281,5400.0,1100.0,700.0,13.05,100.0,14.5,22605.8,18000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE18000.00,10552.0,0.0,0.0,4.0,0.0,4773.75,34.55000000000018,0.7290259959486872,1550.0,1550.0,250.0,4789.85,250.0,4840.65,22605.8
18000,26-Sep-2024,18000.0,26-Sep-2024,NIFTY,OPTIDXNIFTY26-09-2024PE18000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,500.0,22.75,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
18000,26-Dec-2024,18000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE18000.00,6071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.0,1700.0,50.0,38.95,50.0,42.3,22605.8,18000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024CE18000.00,500.0,0.0,0.0,4.0,0.0,5253.0,-65.0,-1.2222640090259496,1250.0,1100.0,50.0,5285.05,50.0,5395.0,22605.8
18000,26-Jun-2025,18000.0,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE18000.00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,650.0,48.0,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
18000,24-Dec-2025,18000.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE18000.00,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,600.0,64.3,0.0,0.0,22605.8,18000.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025CE18000.00,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,5585.25,0.0,0.0,22605.8
18000,25-Jun-2026,18000.0,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE18000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,600.0,79.2,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
18000,31-Dec-2026,18000.0,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE18000.00,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,600.0,91.0,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
18000,24-Jun-2027,18000.0,24-Jun-2027,NIFTY,OPTIDXNIFTY24-06-2027PE18000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,97.75,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
18000,30-Dec-2027,18000.0,30-Dec-2027,NIFTY,OPTIDXNIFTY30-12-2027PE18000.00,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,1100.0,101.4,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
18000,29-Jun-2028,18000.0,29-Jun-2028,NIFTY,OPTIDXNIFTY29-06-2028PE18000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,550.0,102.3,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
18000,28-Dec-2028,18000.0,28-Dec-2028,NIFTY,OPTIDXNIFTY28-12-2028PE18000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,600.0,101.3,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
19000,27-Jun-2024,19000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE19000.00,15916.0,-22.0,-0.13803488518007279,132.0,21.69,22.05,0.0,0.0,7100.0,5350.0,100.0,21.8,100.0,22.5,22605.8,19000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE19000.00,7724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,1400.0,50.0,3811.3,50.0,3943.2,22605.8
19000,26-Sep-2024,19000.0,26-Sep-2024,NIFTY,OPTIDXNIFTY26-09-2024PE19000.00,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.0,2750.0,50.0,31.1,900.0,49.05,22605.8,,,,,,,,,,,,,,,,,,,
19000,26-Dec-2024,19000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE19000.00,8177.0,0.0,0.0,4.0,17.69,64.4,-0.04999999999999716,-0.07757951900697774,4200.0,1700.0,100.0,63.15,50.0,64.95,22605.8,19000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024CE19000.00,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1050.0,50.0,4445.0,50.0,4550.0,22605.8
19000,26-Jun-2025,19000.0,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE19000.00,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,300.0,94.45,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
19000,24-Dec-2025,19000.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE19000.00,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,550.0,128.1,0.0,0.0,22605.8,19000.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025CE19000.00,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,5000.0,0.0,0.0,22605.8
19000,25-Jun-2026,19000.0,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE19000.00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,650.0,149.4,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
19000,31-Dec-2026,19000.0,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE19000.00,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,650.0,161.35,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
19000,24-Jun-2027,19000.0,24-Jun-2027,NIFTY,OPTIDXNIFTY24-06-2027PE19000.00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,500.0,166.2,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
19000,30-Dec-2027,19000.0,30-Dec-2027,NIFTY,OPTIDXNIFTY30-12-2027PE19000.00,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,600.0,166.6,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
19000,29-Jun-2028,19000.0,29-Jun-2028,NIFTY,OPTIDXNIFTY29-06-2028PE19000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,550.0,163.9,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
19000,28-Dec-2028,19000.0,28-Dec-2028,NIFTY,OPTIDXNIFTY28-12-2028PE19000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,550.0,159.05,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
19600,25-Apr-2024,19600.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE19600.00,3851.0,-5.0,-0.12966804979253113,18.0,26.91,2.3,-0.40000000000000036,-14.814814814814827,48750.0,7950.0,2150.0,2.3,300.0,2.7,22605.8,19600.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE19600.00,3959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,5150.0,100.0,3046.4,50.0,3079.15,22605.8
19650,25-Apr-2024,19650.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE19650.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19450.0,0.0,1500.0,1.3,0.0,0.0,22605.8,19650.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE19650.00,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.0,2950.0,1500.0,2949.4,100.0,3061.85,22605.8
19700,25-Apr-2024,19700.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE19700.00,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500.0,1000.0,1650.0,1.95,300.0,3.5,22605.8,19700.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE19700.00,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,2950.0,100.0,2942.6,100.0,2999.1,22605.8
19750,25-Apr-2024,19750.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE19750.00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19450.0,1800.0,1500.0,1.3,600.0,5.0,22605.8,19750.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE19750.00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.0,2950.0,1500.0,2851.0,100.0,2961.75,22605.8
19800,25-Apr-2024,19800.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE19800.00,34.0,0.0,0.0,12.0,25.82,2.8,-0.10000000000000009,-3.448275862068969,24900.0,2900.0,1700.0,2.8,250.0,3.95,22605.8,19800.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE19800.00,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.0,2950.0,50.0,2830.25,100.0,2924.2,22605.8
19850,25-Apr-2024,19850.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE19850.00,115.0,0.0,0.0,1.0,25.55,2.95,0.050000000000000266,1.7241379310344922,25700.0,3600.0,800.0,2.25,600.0,4.8,22605.8,19850.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE19850.00,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.0,2950.0,1500.0,2752.55,100.0,2873.45,22605.8
19900,25-Apr-2024,19900.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE19900.00,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29550.0,3200.0,750.0,2.3,400.0,3.25,22605.8,19900.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE19900.00,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,4750.0,50.0,2730.1,100.0,2816.95,22605.8
19950,25-Apr-2024,19950.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE19950.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19450.0,0.0,1500.0,1.3,0.0,0.0,22605.8,19950.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE19950.00,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.0,2950.0,1500.0,2659.65,100.0,2771.45,22605.8
20000,25-Apr-2024,20000.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024PE20000.00,32293.0,175.0,0.5448658073354505,464.0,24.42,3.05,0.04999999999999982,1.6666666666666607,82900.0,20600.0,1000.0,3.0,3250.0,3.1,22605.8,20000.0,25-Apr-2024,NIFTY,OPTIDXNIFTY25-04-2024CE20000.00,26696.0,-16.0,-0.05989817310572028,59.0,0.0,2663.0,88.05000000000018,3.4194838734732786,17700.0,18050.0,250.0,2660.1,200.0,2664.0,22605.8
20000,27-Jun-2024,20000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE20000.00,31078.0,21.0,0.06761760633673568,97.0,19.25,44.3,-2.4000000000000057,-5.139186295503224,11400.0,7800.0,50.0,44.15,50.0,44.65,22605.8,20000.0,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE20000.00,5820.0,-20.0,-0.3424657534246575,47.0,0.0,2900.0,66.94999999999982,2.363177494220004,5150.0,5050.0,50.0,2882.05,250.0,2900.0,22605.8
20000,26-Sep-2024,20000.0,26-Sep-2024,NIFTY,OPTIDXNIFTY26-09-2024PE20000.00,280.0,0.0,0.0,2.0,16.75,75.0,-2.200000000000003,-2.8497409326424905,2850.0,1750.0,50.0,65.2,550.0,76.0,22605.8,,,,,,,,,,,,,,,,,,,
20000,26-Dec-2024,20000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE20000.00,10155.0,-6.0,-0.059049306170652495,37.0,16.68,114.0,-1.6500000000000057,-1.4267185473411204,3000.0,1600.0,150.0,113.05,100.0,114.65,22605.8,20000.0,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024CE20000.00,1738.0,0.0,0.0,2.0,0.0,3631.35,0.0,0.0,1500.0,1250.0,500.0,3619.35,50.0,3655.4,22605.8
20000,26-Jun-2025,20000.0,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE20000.00,9140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,700.0,200.0,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
20000,24-Dec-2025,20000.0,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE20000.00,89.0,0.0,0.0,1.0,19.32,300.0,-12.600000000000023,-4.030710172744729,1450.0,350.0,400.0,300.0,100.0,379.9,22605.8,,,,,,,,,,,,,,,,,,,
20000,25-Jun-2026,20000.0,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE20000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,650.0,260.5,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
20000,31-Dec-2026,20000.0,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE20000.00,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,0.0,600.0,267.65,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
20000,24-Jun-2027,20000.0,24-Jun-2027,NIFTY,OPTIDXNIFTY24-06-2027PE20000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,950.0,266.45,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
20000,30-Dec-2027,20000.0,30-Dec-2027,NIFTY,OPTIDXNIFTY30-12-2027PE20000.00,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,850.0,259.85,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
20000,29-Jun-2028,20000.0,29-Jun-2028,NIFTY,OPTIDXNIFTY29-06-2028PE20000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,1050.0,250.2,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
20000,28-Dec-2028,20000.0,28-Dec-2028,NIFTY,OPTIDXNIFTY28-12-2028PE20000.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,238.65,0.0,0.0,22605.8,,,,,,,,,,,,,,,,,,,
20050,10-Apr-2024,20050.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024PE20050.00,7860.0,-232.0,-2.867029164607019,2363.0,56.89,0.65,-0.09999999999999998,-13.33333333333333,1993600.0,60950.0,18550.0,0.6,8450.0,0.65,22605.8,20050.0,10-Apr-2024,NIFTY,OPTIDXNIFTY10-04-2024CE20050.00,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,9600.0,1500.0,2492.05,1500.0,2690.15,22605.8
